#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321A363E3
#Date Time: 2017-09-20 15:02:48.755

Frequency (Hz),Channel 2 (dBV)
1184371.1843711843,-85.122550585616011
1184859.5848595849,-83.932196951306224
1185347.9853479853,-83.130463528249805
1185836.3858363859,-81.90036871261475
1186324.7863247863,-80.972491732693484
1186813.1868131869,-80.729526205090849
1187301.5873015872,-81.255902468228413
1187789.9877899878,-82.238681097698134
1188278.3882783882,-84.430316135304452
1188766.7887667888,-87.046150872017222
1189255.1892551892,-89.465463109399707
1189743.5897435897,-88.985717172211565
1190231.9902319901,-88.003092756146287
1190720.3907203907,-87.625680275517524
1191208.7912087913,-88.718077903131714
1191697.1916971917,-88.25991531392404
1192185.5921855923,-82.97716035503008
1192673.9926739926,-81.44284811821413
1193162.3931623932,-81.773139990512149
1193650.7936507936,-82.923842834289132
1194139.1941391942,-87.619026986078339
1194627.5946275946,-86.191106817215058
1195115.9951159952,-83.431927382296578
1195604.3956043955,-81.599407842245824
1196092.7960927961,-81.304784906724038
1196581.1965811965,-84.337086506945241
1197069.5970695971,-89.707058295633786
1197557.9975579975,-89.098279037097043
1198046.3980463981,-86.407828127703851
1198534.7985347984,-85.10251247591799
1199023.199023199,-87.529523565478115
1199511.5995115994,-79.575365053424747
1200000,-75.227025619706325
1200488.4004884006,-73.727236695603025
1200976.800976801,-74.662501501737722
1201465.2014652016,-77.712659080860945
1201953.6019536019,-82.0517507143187
1202442.0024420025,-87.585318712538566
1202930.4029304029,-87.811369948702364
1203418.8034188035,-82.602770726038642
1203907.2039072039,-79.390709214691412
1204395.6043956045,-79.26680057290865
1204884.0048840048,-80.909294550340135
1205372.4053724054,-80.291357659788588
1205860.8058608058,-79.606316326415623
1206349.2063492064,-81.18214232332106
1206837.6068376068,-83.779754017366983
1207326.0073260074,-83.867534226502599
1207814.4078144077,-84.712938089174116
1208302.8083028083,-83.551346535735519
1208791.2087912087,-81.417351249173464
1209279.6092796093,-82.916398772383872
1209768.0097680099,-88.298477329259498
1210256.4102564103,-88.548669586473807
1210744.8107448108,-81.054733265840156
1211233.2112332112,-79.835003592852487
1211721.6117216118,-81.129755717887775
1212210.0122100122,-82.936203925198527
1212698.4126984128,-84.804130463932495
1213186.8131868131,-87.759387352125316
1213675.2136752137,-112.89435513363426
1214163.6141636141,-87.872736962309546
1214652.0146520147,-86.935615821398358
1215140.4151404151,-90.757312397803886
1215628.8156288157,-92.511133423186337
1216117.216117216,-84.50468900532897
1216605.6166056166,-84.189831085765064
1217094.017094017,-85.643744544699928
1217582.4175824176,-87.964660680784462
1218070.818070818,-88.945526930094502
1218559.2185592186,-85.069566640487594
1219047.6190476189,-85.795051385994881
1219536.0195360195,-84.790256714085928
1220024.4200244201,-82.794892415644568
1220512.8205128205,-82.950765414593036
1221001.2210012211,-83.412429479388081
1221489.6214896215,-85.620293636306641
1221978.0219780221,-95.050624076045068
1222466.4224664224,-91.584083022153322
1222954.822954823,-87.674900865674402
1223443.2234432234,-84.12218659309373
1223931.623931624,-81.896174604155391
1224420.0244200244,-85.468724825084976
1224908.424908425,-97.417044533543134
1225396.8253968253,-96.487395159441519
1225885.2258852259,-88.637327767756403
1226373.6263736263,-85.470020834789125
1226862.0268620269,-83.363636936190062
1227350.4273504273,-83.129278971505244
1227838.8278388279,-83.7528207704691
1228327.2283272282,-82.270038684718145
1228815.6288156288,-83.506267423151229
1229304.0293040294,-91.592834571147904
1229792.4297924298,-99.155405325544521
1230280.8302808304,-87.601337945922708
1230769.2307692308,-83.17604985646571
1231257.6312576314,-83.263241127416748
1231746.0317460317,-86.929558867082463
1232234.4322344323,-90.304928871654283
1232722.8327228327,-88.588638969269454
1233211.2332112333,-89.09162330893605
1233699.6336996336,-85.20215665691407
1234188.0341880342,-81.47271383671891
1234676.4346764346,-78.976825153868788
1235164.8351648352,-77.454361723101115
1235653.2356532356,-77.857793897879745
1236141.6361416362,-80.294276936243222
1236630.0366300365,-84.96652395929047
1237118.4371184371,-95.376211848586479
1237606.8376068375,-90.912191975604856
1238095.2380952381,-86.488850707738649
1238583.6385836385,-88.922610964965344
1239072.0390720391,-84.463484392375307
1239560.4395604397,-76.915918486239931
1240048.84004884,-76.354617637091479
1240537.2405372406,-79.326317430917612
1241025.641025641,-85.465157185679431
1241514.0415140416,-87.600849249771997
1242002.442002442,-78.515349413014889
1242490.8424908426,-77.740799852051936
1242979.2429792429,-80.190102812839257
1243467.6434676435,-83.997306132708204
1243956.0439560439,-84.060682221251966
1244444.4444444445,-82.195119373093178
1244932.8449328449,-82.907915070465947
1245421.2454212455,-84.547900442095866
1245909.6459096458,-82.633557229747879
1246398.0463980464,-80.586478432516856
1246886.4468864468,-81.550599683706849
1247374.8473748474,-85.226134570992343
1247863.2478632478,-85.72854077220498
1248351.6483516484,-81.173950425355756
1248840.048840049,-78.2534716175618
1249328.4493284493,-77.414492476272017
1249816.8498168499,-77.369262714336102
1250305.2503052503,-77.511554864796452
1250793.6507936509,-78.019763192044536
1251282.0512820513,-79.209988131678003
1251770.4517704519,-80.309183793647321
1252258.8522588522,-81.257981441569484
1252747.2527472528,-82.404822112144473
1253235.6532356532,-82.811233555030697
1253724.0537240538,-82.546670564543462
1254212.4542124541,-83.527299224643826
1254700.8547008547,-88.056162218400033
1255189.2551892551,-90.027015502852677
1255677.6556776557,-90.80928915349665
1256166.0561660561,-98.333212859016498
1256654.4566544567,-90.470441057789259
1257142.857142857,-88.991158603885268
1257631.2576312576,-89.35434312470062
1258119.658119658,-92.864647985626078
1258608.0586080586,-97.409540472255372
1259096.4590964592,-86.50342851264044
1259584.8595848596,-83.462665069925606
1260073.2600732602,-85.094900868517854
1260561.6605616605,-90.002225304072084
1261050.0610500611,-97.073966719309865
1261538.4615384615,-91.194410595766328
1262026.8620268621,-87.427923403858401
1262515.2625152625,-86.281949533162248
1263003.6630036631,-92.267636253388019
1263492.0634920634,-92.074669185105222
1263980.463980464,-80.736144250328323
1264468.8644688644,-76.576984844405075
1264957.264957265,-75.624583202488438
1265445.6654456654,-75.661156827820889
1265934.065934066,-78.426035904511735
1266422.4664224663,-85.69083750611
1266910.8669108669,-93.770163302364864
1267399.2673992673,-97.73319008498477
1267887.6678876679,-87.628898114770962
1268376.0683760685,-84.619582022165275
1268864.4688644689,-85.572718210966286
1269352.8693528695,-84.036557352280141
1269841.2698412698,-83.381695669890632
1270329.6703296704,-85.852677659211764
1270818.0708180708,-85.543240473791826
1271306.4713064714,-81.86256317252645
1271794.8717948718,-81.832664815056262
1272283.2722832724,-84.353730754082861
1272771.6727716727,-86.327634629716982
1273260.0732600733,-92.073617079503762
1273748.4737484737,-82.981341562328069
1274236.8742368743,-80.225506641634382
1274725.2747252746,-80.502160856419565
1275213.6752136752,-80.984324946929277
1275702.0757020756,-81.63609243155986
1276190.4761904762,-82.582137934962901
1276678.8766788766,-84.849821187832362
1277167.2771672772,-89.573021727512327
1277655.6776556775,-92.297943444573477
1278144.0781440781,-84.480471288111175
1278632.4786324787,-81.761357831368088
1279120.8791208791,-80.427327007594329
1279609.2796092797,-77.695472227760376
1280097.6800976801,-77.167267323652723
1280586.0805860807,-78.397472185717845
1281074.481074481,-78.839693787081529
1281562.8815628816,-82.95589261263423
1282051.282051282,-93.118168548445652
1282539.6825396826,-87.526470415174259
1283028.083028083,-85.301114868186318
1283516.4835164836,-87.864858373102535
1284004.8840048839,-101.00843164581833
1284493.2844932845,-84.749034913149913
1284981.6849816849,-81.087865051369263
1285470.0854700855,-79.152987611467353
1285958.4859584859,-78.751734973207718
1286446.8864468865,-79.7224704205927
1286935.2869352868,-78.855387672863756
1287423.6874236874,-78.54484399689062
1287912.087912088,-80.77810991213623
1288400.4884004884,-83.248766773963041
1288888.888888889,-83.591428129964939
1289377.2893772894,-84.24340689472352
1289865.68986569,-83.859804742396577
1290354.0903540903,-84.334924087180923
1290842.4908424909,-90.255879534709067
1291330.8913308913,-100.31471630108634
1291819.2918192919,-90.639681882303492
1292307.6923076923,-91.461369632092925
1292796.0927960929,-89.712874906172075
1293284.4932844932,-89.743064241990638
1293772.8937728938,-90.299108542684721
1294261.2942612942,-84.294183572768674
1294749.6947496948,-80.166557363724735
1295238.0952380951,-79.143903427741904
1295726.4957264957,-80.289031217540014
1296214.8962148961,-81.492551362229491
1296703.2967032967,-81.067468938748959
1297191.6971916971,-80.706195982947776
1297680.0976800977,-80.527322655223813
1298168.4981684983,-84.675447196159382
1298656.8986568986,-92.815327202070819
1299145.2991452992,-87.083981451946983
1299633.6996336996,-80.434915716732206
1300122.1001221002,-77.924998305813773
1300610.5006105006,-76.565769231147641
1301098.9010989012,-76.344662368604361
1301587.3015873015,-78.753653430364025
1302075.7020757021,-80.610109932663079
1302564.1025641025,-81.230687957414631
1303052.5030525031,-82.162329582791855
1303540.9035409035,-83.398312336368221
1304029.3040293041,-86.744297574947637
1304517.7045177044,-92.48565585482288
1305006.105006105,-96.620164387417944
1305494.5054945054,-93.768427620987822
1305982.905982906,-96.071544571392096
1306471.3064713064,-100.66938358360859
1306959.706959707,-92.415921523667265
1307448.1074481076,-88.52199906107748
1307936.5079365079,-84.57066460741251
1308424.9084249085,-82.163268805212212
1308913.3089133089,-84.45099797144843
1309401.7094017095,-87.262382892536735
1309890.1098901099,-86.828741098678222
1310378.5103785105,-87.891057650394728
1310866.9108669108,-89.212922201493427
1311355.3113553114,-87.911067213155363
1311843.7118437118,-93.750402957165861
1312332.1123321124,-96.468890813965444
1312820.5128205128,-89.861908504248774
1313308.9133089134,-87.097224952041898
1313797.3137973137,-86.886856208150775
1314285.7142857143,-90.728033193182554
1314774.1147741147,-95.370905574316524
1315262.5152625153,-91.331928159849113
1315750.9157509157,-89.518149913910122
1316239.3162393162,-89.083184491848471
1316727.7167277166,-90.262911277811128
1317216.1172161172,-89.269071873269951
1317704.5177045178,-83.872196224394585
1318192.9181929182,-80.623248488665638
1318681.3186813188,-77.893969853842066
1319169.7191697191,-74.645457571646531
1319658.1196581197,-73.040967265964426
1320146.5201465201,-74.078940744660756
1320634.9206349207,-76.06531759535153
1321123.3211233211,-78.368265010232577
1321611.7216117217,-83.696806976920911
1322100.122100122,-89.565515965565723
1322588.5225885226,-88.653140386490733
1323076.923076923,-91.0781070942339
1323565.3235653236,-108.20770401358614
1324053.724053724,-99.897115931729829
1324542.1245421246,-94.349364602931956
1325030.5250305249,-89.782480178554138
1325518.9255189255,-87.321162933078625
1326007.3260073259,-84.275292589401033
1326495.7264957265,-81.808462714137065
1326984.1269841271,-81.474715161731865
1327472.5274725275,-83.316251664228702
1327960.9279609281,-87.111807309350496
1328449.3284493284,-90.313146966427354
1328937.728937729,-101.42139043811036
1329426.1294261294,-90.292488854639743
1329914.52991453,-84.982153809090462
1330402.9304029304,-81.640773537632526
1330891.330891331,-80.532951606042218
1331379.7313797313,-83.040592880449367
1331868.1318681319,-84.501858561945426
1332356.5323565323,-84.737728238983664
1332844.9328449329,-86.620866116581837
1333333.3333333333,-89.222891972945177
1333821.7338217339,-98.18292921365078
1334310.1343101342,-94.364030861047027
1334798.5347985348,-90.886005802029999
1335286.9352869352,-88.744421038779251
1335775.3357753358,-88.254452924998759
1336263.7362637362,-92.3113679688486
1336752.1367521368,-95.322485272586277
1337240.5372405373,-91.784016435348121
1337728.9377289377,-84.37320137050223
1338217.3382173383,-80.99086999571638
1338705.7387057387,-79.22258086729714
1339194.1391941393,-77.808504012965969
1339682.5396825396,-78.258422033655961
1340170.9401709402,-81.853452087013139
1340659.3406593406,-88.662361220971192
1341147.7411477412,-96.1838237818545
1341636.1416361416,-83.741952746043395
1342124.5421245422,-82.153479300590902
1342612.9426129425,-82.82981675642813
1343101.3431013431,-81.164552741455424
1343589.7435897435,-78.284116742262256
1344078.1440781441,-77.764067404444532
1344566.5445665445,-78.335962940195998
1345054.9450549451,-78.672051490862415
1345543.3455433454,-80.317508406002133
1346031.746031746,-83.001090235754376
1346520.1465201466,-84.161329815881174
1347008.547008547,-82.296286303331541
1347496.9474969476,-80.148959219511923
1347985.347985348,-78.586771056801609
1348473.7484737486,-76.313222595506929
1348962.1489621489,-74.916972469250211
1349450.5494505495,-74.921457171614648
1349938.9499389499,-77.28298932703693
1350427.3504273505,-80.846102385391816
1350915.7509157509,-82.277295814000539
1351404.1514041515,-80.134160993913326
1351892.5518925518,-79.666087037475833
1352380.9523809524,-80.733312034320363
1352869.3528693528,-79.412452149673328
1353357.7533577534,-77.455661932872474
1353846.1538461538,-77.300704059966321
1354334.5543345544,-77.705556593022266
1354822.9548229547,-79.230399640493061
1355311.3553113553,-81.519827234296258
1355799.7557997557,-80.523708758249043
1356288.1562881563,-79.990926392406777
1356776.5567765569,-80.50862521322037
1357264.9572649573,-81.384119621000991
1357753.3577533579,-84.241717840597886
1358241.7582417582,-86.792995102158002
1358730.1587301588,-85.551414959438603
1359218.5592185592,-82.988486687292763
1359706.9597069598,-79.13510589190409
1360195.3601953601,-77.691650836245302
1360683.7606837607,-76.352785236033142
1361172.1611721611,-76.114077163547776
1361660.5616605617,-77.978723132226847
1362148.9621489621,-79.377467746235681
1362637.3626373627,-80.693145171138241
1363125.763125763,-84.690468651265974
1363614.1636141636,-89.195925754794061
1364102.564102564,-85.750572781875661
1364590.9645909646,-80.580462324716805
1365079.365079365,-77.179568564434106
1365567.7655677656,-76.063728042577395
1366056.1660561662,-76.738127220375517
1366544.5665445665,-79.191607747342005
1367032.9670329671,-83.79619284954309
1367521.3675213675,-90.385789314994369
1368009.7680097681,-94.603183053819748
1368498.1684981685,-97.638845594796692
1368986.5689865691,-92.45905659550462
1369474.9694749694,-89.801588211527019
1369963.36996337,-81.916753533552807
1370451.7704517704,-77.376356957078826
1370940.170940171,-76.889125549316432
1371428.5714285714,-78.036175612467403
1371916.971916972,-79.660184497329027
1372405.3724053723,-82.094677365817006
1372893.7728937729,-85.656712581212332
1373382.1733821733,-93.4033107453361
1373870.5738705739,-97.975760549811156
1374358.9743589743,-86.495256233314365
1374847.3748473749,-82.956749556646443
1375335.7753357752,-82.710286173538137
1375824.1758241758,-82.165876533045875
1376312.5763125764,-81.321727401659928
1376800.9768009768,-81.913807663474273
1377289.3772893774,-83.484485428800568
1377777.7777777778,-82.051289628611642
1378266.1782661784,-80.969327745673496
1378754.5787545787,-83.303492161410517
1379242.9792429793,-101.92937955562374
1379731.3797313797,-81.54574933955017
1380219.7802197803,-78.974911595190619
1380708.1807081806,-78.414797819352373
1381196.5811965812,-79.082994205403764
1381684.9816849816,-81.700098271420018
1382173.3821733822,-81.001511174228341
1382661.7826617826,-79.18776052279712
1383150.1831501832,-77.367868297273517
1383638.5836385835,-76.179202803824069
1384126.9841269841,-76.166466288059397
1384615.3846153845,-77.795559891462162
1385103.7851037851,-82.384251440340648
1385592.1855921857,-90.758141539992351
1386080.5860805861,-93.20614749095202
1386568.9865689867,-84.327231368359264
1387057.387057387,-82.25402129877358
1387545.7875457876,-80.587993285130636
1388034.188034188,-76.862613502648486
1388522.5885225886,-76.156783647923191
1389010.989010989,-76.998622235533759
1389499.3894993896,-78.83697313487788
1389987.7899877899,-82.804807216926989
1390476.1904761905,-83.261742168658785
1390964.5909645909,-84.935167300846103
1391452.9914529915,-86.024714155763249
1391941.3919413919,-87.987065955085413
1392429.7924297925,-89.40307576630309
1392918.1929181928,-85.377068828240198
1393406.5934065934,-83.646506551829304
1393894.9938949938,-83.26244937709761
1394383.3943833944,-84.024471043671014
1394871.7948717948,-82.637564963636407
1395360.1953601954,-80.226991906275089
1395848.595848596,-80.057339084207868
1396336.9963369963,-81.186335946246714
1396825.3968253969,-84.326904838041742
1397313.7973137973,-91.631271200562438
1397802.1978021979,-95.585055685975945
1398290.5982905983,-88.085752058140002
1398778.9987789989,-87.014591996207272
1399267.3992673992,-82.757693956535547
1399755.7997557998,-79.134522029230666
1400244.2002442002,-77.921065206403469
1400732.6007326008,-77.774958475556247
1401221.0012210011,-79.435881335386526
1401709.4017094017,-82.54612673046833
1402197.8021978021,-84.694819836605589
1402686.2026862027,-86.113769805384308
1403174.6031746031,-85.940906007158191
1403663.0036630037,-86.713868068526224
1404151.404151404,-87.981605206310263
1404639.8046398046,-89.992691513980247
1405128.2051282052,-94.881876613594315
1405616.6056166056,-93.707567274976896
1406105.0061050062,-87.721549359123344
1406593.4065934066,-83.444256346282728
1407081.8070818072,-81.285341679805555
1407570.2075702075,-92.80066359656368
1408058.6080586081,-78.103522985301751
1408547.0085470085,-74.013320657194143
1409035.4090354091,-72.496436211896935
1409523.8095238095,-71.821776799734323
1410012.2100122101,-75.204192717360897
1410500.6105006104,-82.42917499943178
1410989.010989011,-85.829159681259512
1411477.4114774114,-89.712858275544093
1411965.811965812,-92.942454705708982
1412454.2124542124,-84.429530989605567
1412942.612942613,-83.379047808781422
1413431.0134310133,-85.80346562757741
1413919.4139194139,-90.13540077779777
1414407.8144078143,-94.683321598714798
1414896.2148962149,-87.74793717686785
1415384.6153846155,-85.443486517561638
1415873.0158730159,-84.881981780656531
1416361.4163614165,-83.320480495011608
1416849.8168498168,-80.68045776150781
1417338.2173382174,-80.163192427605793
1417826.6178266178,-84.56736532138612
1418315.0183150184,-90.027402866518358
1418803.4188034188,-85.555594410884638
1419291.8192918194,-88.701201213456642
1419780.2197802197,-87.56595404326103
1420268.6202686203,-81.800352235303649
1420757.0207570207,-80.152020922779755
1421245.4212454213,-82.922307488995301
1421733.8217338216,-88.596632666428491
1422222.2222222222,-90.917592770222129
1422710.6227106226,-92.817184389519724
1423199.0231990232,-93.999635559052166
1423687.4236874236,-84.989492616268208
1424175.8241758242,-81.430192273035132
1424664.2246642248,-79.285174449579785
1425152.6251526251,-78.919330429780885
1425641.0256410257,-82.551317915225923
1426129.4261294261,-93.394529492873204
1426617.8266178267,-90.788640732262778
1427106.2271062271,-89.02508580592152
1427594.6275946277,-77.949470243655711
1428083.028083028,-69.08033092924353
1428571.4285714286,-66.758868125311267
1429059.829059829,-66.120830154245112
1429548.2295482296,-66.971826187694575
1430036.63003663,-72.212394516237595
1430525.0305250306,-81.297545223571888
1431013.4310134309,-83.092234336203575
1431501.8315018315,-81.218079246997121
1431990.2319902319,-82.794518196170927
1432478.6324786325,-85.35222747197443
1432967.0329670329,-84.718409638492574
1433455.4334554335,-83.740325458302777
1433943.8339438338,-81.889948577783798
1434432.2344322344,-79.286297531366756
1434920.634920635,-78.347117611691701
1435409.0354090354,-79.034575211130871
1435897.435897436,-79.25719354349232
1436385.8363858364,-80.386055389021521
1436874.236874237,-82.513474522816523
1437362.6373626373,-81.891069532092502
1437851.0378510379,-80.298210246516689
1438339.4383394383,-80.057264419943181
1438827.8388278389,-84.081411095748976
1439316.2393162393,-92.061649912269345
1439804.6398046399,-82.650329036045974
1440293.0402930402,-80.884997780693126
1440781.4407814408,-79.648808571155854
1441269.8412698412,-80.419382504837557
1441758.2417582418,-82.298695292418742
1442246.6422466421,-83.22503243313696
1442735.0427350427,-86.589736332340124
1443223.4432234431,-86.960341899887524
1443711.8437118437,-84.531386468473556
1444200.2442002443,-83.806514726218069
1444688.6446886447,-86.078562372745722
1445177.0451770453,-90.228713068263332
1445665.4456654456,-84.470210497032781
1446153.8461538462,-84.294661076465474
1446642.2466422466,-89.727693130315515
1447130.6471306472,-81.710724312449386
1447619.0476190476,-66.878288004176895
1448107.4481074482,-60.789522768072217
1448595.8485958485,-59.474336272062239
1449084.2490842491,-59.516782134594017
1449572.6495726495,-60.775768234247437
1450061.0500610501,-66.261146866609678
1450549.4505494505,-76.712820497415407
1451037.8510378511,-84.267696112107217
1451526.2515262514,-85.346980548067592
1452014.652014652,-86.705442808006481
1452503.0525030524,-93.307107664441489
1452991.452991453,-90.850417615768777
1453479.8534798534,-85.432564934280123
1453968.253968254,-83.157010130551313
1454456.6544566546,-82.87966561880998
1454945.0549450549,-83.201488425973423
1455433.4554334555,-82.35875918516102
1455921.8559218559,-81.170198996005212
1456410.2564102565,-80.225475147769615
1456898.6568986569,-81.8032625951206
1457387.0573870575,-82.671982417990804
1457875.4578754578,-81.450313742334899
1458363.8583638584,-81.473881452700581
1458852.2588522588,-84.144004106303484
1459340.6593406594,-84.383180394241634
1459829.0598290598,-79.331868181362935
1460317.4603174604,-78.207296740394668
1460805.8608058607,-78.803989538374452
1461294.2612942613,-81.713487123751364
1461782.6617826617,-88.183221715275721
1462271.0622710623,-90.8434397816429
1462759.4627594627,-86.857461800209776
1463247.8632478632,-83.699750269996414
1463736.2637362638,-83.51320881046972
1464224.6642246642,-84.420342071080924
1464713.0647130648,-84.589314583043333
1465201.4652014652,-84.865035666926644
1465689.8656898658,-83.78784125912523
1466178.2661782661,-80.269279660890277
1466666.6666666667,-77.919356333015784
1467155.0671550671,-77.932150856626762
1467643.4676434677,-72.450758011333519
1468131.8681318681,-67.438569070594085
1468620.2686202687,-66.32489619154326
1469108.669108669,-65.90569825861354
1469597.0695970696,-66.517904590588884
1470085.47008547,-70.943512701217088
1470573.8705738706,-77.113186725941617
1471062.271062271,-79.86424591870059
1471550.6715506716,-84.035472583412073
1472039.0720390719,-87.730618285602802
1472527.4725274725,-84.497245442920971
1473015.8730158729,-82.305744904615125
1473504.2735042735,-83.35757072068462
1473992.6739926741,-82.395982393844406
1474481.0744810745,-80.302425503940242
1474969.4749694751,-79.89349916514611
1475457.8754578754,-79.699762773829363
1475946.275946276,-81.655418092088212
1476434.6764346764,-88.138336051833789
1476923.076923077,-90.480915229135789
1477411.4774114774,-89.462199445767098
1477899.877899878,-92.80099123980844
1478388.2783882783,-104.37950604031748
1478876.6788766789,-88.912523275634214
1479365.0793650793,-79.589343588856948
1479853.4798534799,-75.831446425396393
1480341.8803418803,-74.117738024876047
1480830.2808302809,-73.223948772169393
1481318.6813186812,-74.531429621606009
1481807.0818070818,-77.828468798851162
1482295.4822954822,-81.532164837490186
1482783.8827838828,-85.445247574515051
1483272.2832722834,-88.035991114283519
1483760.6837606838,-88.29841559993055
1484249.0842490843,-86.960696536004193
1484737.4847374847,-85.32401516019732
1485225.8852258853,-83.664910479773411
1485714.2857142857,-83.280460644091931
1486202.6862026863,-85.849717424927718
1486691.0866910866,-87.163248828227893
1487179.4871794872,-84.778943677456112
1487667.8876678876,-78.558062455697325
1488156.2881562882,-74.033268681016168
1488644.6886446886,-74.170855225078171
1489133.0891330892,-75.145009257162471
1489621.4896214895,-77.289695374304969
1490109.8901098901,-89.818979204610713
1490598.2905982905,-93.82755942207541
1491086.6910866911,-86.771540025414552
1491575.0915750915,-81.771475263850974
1492063.4920634921,-81.965883921898737
1492551.8925518924,-83.848660252200503
1493040.293040293,-91.880355739760503
1493528.6935286936,-91.953588501599071
1494017.094017094,-87.138567364502478
1494505.4945054946,-91.654731090384843
1494993.894993895,-99.648745786591149
1495482.2954822956,-86.745327610524342
1495970.6959706959,-81.488574053518391
1496459.0964590965,-80.899456584960035
1496947.4969474969,-83.540071650989049
1497435.8974358975,-88.686945449300396
1497924.2979242979,-91.045098454928905
1498412.6984126985,-85.493006999361242
1498901.0989010988,-85.242803120089761
1499389.4993894994,-86.31453088037793
1499877.8998778998,-87.062287111571223
1500366.3003663004,-88.321476163474429
1500854.7008547008,-86.408263101206529
1501343.1013431014,-86.255766283550983
1501831.5018315017,-84.256966652472585
1502319.9023199023,-81.250929787527454
1502808.3028083029,-81.204438562256314
1503296.7032967033,-83.239194824621663
1503785.1037851039,-83.297924433025855
1504273.5042735043,-84.649610460939314
1504761.9047619049,-86.209497342704083
1505250.3052503052,-83.717598289716449
1505738.7057387058,-81.653590364646618
1506227.1062271062,-80.060215788378429
1506715.5067155068,-80.021264957090139
1507203.9072039071,-80.1732892477348
1507692.3076923077,-77.826017193497037
1508180.7081807081,-77.048713719441025
1508669.1086691087,-79.108482510965743
1509157.5091575091,-80.96099355673698
1509645.9096459097,-83.71688602716722
1510134.31013431,-95.212094852344151
1510622.7106227106,-97.353649035415145
1511111.111111111,-90.952873953095803
1511599.5115995116,-97.528518895511468
1512087.912087912,-88.867825529110632
1512576.3125763126,-86.612041624229249
1513064.7130647132,-84.22996113555071
1513553.1135531135,-83.19543485831565
1514041.5140415141,-88.078507230357914
1514529.9145299145,-94.645498551796436
1515018.3150183151,-93.268447657480337
1515506.7155067155,-84.505904234847804
1515995.1159951161,-82.492568540760203
1516483.5164835164,-83.139990059963225
1516971.916971917,-86.821604626299248
1517460.3174603174,-94.905857576976842
1517948.717948718,-93.762763817160021
1518437.1184371184,-86.464120147563946
1518925.518925519,-85.169167781873
1519413.9194139193,-85.853808118818975
1519902.3199023199,-82.393099706772958
1520390.7203907203,-82.31522250931701
1520879.1208791209,-83.200998294483512
1521367.5213675213,-90.030436705102659
1521855.9218559219,-86.432987717584865
1522344.3223443225,-84.284972685730608
1522832.7228327228,-83.784613014447942
1523321.1233211234,-86.12945196668602
1523809.5238095238,-93.474431846283181
1524297.9242979244,-97.955402846211854
1524786.3247863248,-100.70734295645202
1525274.7252747254,-96.873113352943321
1525763.1257631257,-93.152988381852964
1526251.5262515263,-95.499948460854853
1526739.9267399267,-90.315063410430682
1527228.3272283273,-89.849854851926125
1527716.7277167276,-88.053858601847963
1528205.1282051282,-85.854156294359555
1528693.5286935286,-83.641647398669349
1529181.9291819292,-81.422573558476131
1529670.3296703296,-80.699874915741731
1530158.7301587302,-81.367493648517552
1530647.1306471305,-81.663106282859218
1531135.5311355311,-80.53059398266393
1531623.9316239315,-80.30198891638517
1532112.3321123321,-79.954362865913509
1532600.7326007327,-79.458354513468919
1533089.1330891331,-81.288254949064424
1533577.5335775337,-83.324282787641209
1534065.934065934,-84.603554143760121
1534554.3345543346,-91.448297230346896
1535042.735042735,-96.305012941530194
1535531.1355311356,-89.513166824355096
1536019.536019536,-88.02045964881556
1536507.9365079366,-92.100209545689168
1536996.3369963369,-90.439259770845837
1537484.7374847375,-85.08431160689922
1537973.1379731379,-85.47884528385427
1538461.5384615385,-89.174317834235751
1538949.9389499389,-89.306675289796544
1539438.3394383395,-90.623768658784755
1539926.7399267398,-83.593655614041765
1540415.1404151404,-81.823965950953109
1540903.5409035408,-81.685988782655613
1541391.9413919414,-84.332566019146071
1541880.341880342,-90.460805968114329
1542368.7423687424,-91.784342046406394
1542857.142857143,-99.518626048613356
1543345.5433455433,-102.89739988308307
1543833.9438339439,-97.048534765993509
1544322.3443223443,-92.710252376532267
1544810.7448107449,-88.654883340064032
1545299.1452991453,-97.12158259723067
1545787.5457875459,-97.169962918988787
1546275.9462759462,-90.195233714876224
1546764.3467643468,-84.440204658255851
1547252.7472527472,-81.795600299187498
1547741.1477411478,-78.080684992560535
1548229.5482295481,-75.176655670443594
1548717.9487179487,-75.868226236582629
1549206.3492063491,-78.745321966981336
1549694.7496947497,-82.421042803571169
1550183.1501831501,-83.409248109019416
1550671.5506715507,-79.301420334325741
1551159.951159951,-77.522930371187769
1551648.3516483516,-76.593259170437676
1552136.7521367522,-76.026861818095114
1552625.1526251526,-76.918837858792784
1553113.5531135532,-79.623405596390782
1553601.9536019536,-82.515148465521577
1554090.3540903542,-84.451162650608921
1554578.7545787545,-85.188273071533089
1555067.1550671551,-87.381628709029243
1555555.5555555555,-92.170542432815509
1556043.9560439561,-91.409806846816366
1556532.3565323565,-90.116206460589638
1557020.7570207571,-89.543846245584078
1557509.1575091574,-88.839006074677343
1557997.557997558,-90.226717902130972
1558485.9584859584,-90.709522481688523
1558974.358974359,-86.035140832767851
1559462.7594627594,-83.14418045715982
1559951.15995116,-83.250097548180804
1560439.5604395603,-84.671412486961074
1560927.9609279609,-87.72431500752829
1561416.3614163615,-94.414211445312787
1561904.7619047619,-84.263526287544167
1562393.1623931625,-81.516438084920551
1562881.5628815629,-81.004152724715993
1563369.9633699635,-80.614840945932713
